datetime,stock_code,exchange_code,expiry_date,strike_price,option_right,open,high,low,close,volume,open_interest
02-01-2024 11:20,NIFTY,NFO,04-01-2024,21850,CE,24.8,27.35,24.4,26.95,805350,4950050
02-01-2024 11:25,NIFTY,NFO,04-01-2024,21850,CE,27,27.5,25.8,26.55,519050,4957800
02-01-2024 11:30,NIFTY,NFO,04-01-2024,21850,CE,26.6,27.15,24.3,24.75,457200,4961750
02-01-2024 11:35,NIFTY,NFO,04-01-2024,21850,CE,24.75,26.95,22.2,26.65,913400,4919150
02-01-2024 11:40,NIFTY,NFO,04-01-2024,21850,CE,26.7,27.1,22.6,24.8,914300,4869500
02-01-2024 11:45,NIFTY,NFO,04-01-2024,21850,CE,24.8,24.95,23.5,23.9,277450,4850200
02-01-2024 11:50,NIFTY,NFO,04-01-2024,21850,CE,23.85,24.9,23.15,24.85,345900,4846300
02-01-2024 11:55,NIFTY,NFO,04-01-2024,21850,CE,25.1,25.1,23.75,24.7,294000,4829300
02-01-2024 12:00,NIFTY,NFO,04-01-2024,21850,CE,24.55,25.9,24.2,24.2,504550,4803900
02-01-2024 12:05,NIFTY,NFO,04-01-2024,21850,CE,24.25,26.3,23.9,26.3,405550,4752050
02-01-2024 12:10,NIFTY,NFO,04-01-2024,21850,CE,26.3,26.95,25.35,26,468650,4753050
02-01-2024 12:15,NIFTY,NFO,04-01-2024,21850,CE,26.3,30.8,26.3,29.8,1237600,4708900
02-01-2024 12:20,NIFTY,NFO,04-01-2024,21850,CE,29.85,29.9,24.85,28.45,1149850,4687850
02-01-2024 12:25,NIFTY,NFO,04-01-2024,21850,CE,28.7,28.7,25.85,25.9,693000,4731450
02-01-2024 12:30,NIFTY,NFO,04-01-2024,21850,CE,26.1,29,25.8,28.85,467100,4784600
02-01-2024 12:35,NIFTY,NFO,04-01-2024,21850,CE,28.9,30.25,27.1,28.2,739500,4796500
02-01-2024 12:40,NIFTY,NFO,04-01-2024,21850,CE,28.1,29.85,27.3,27.7,623550,4802150
02-01-2024 12:45,NIFTY,NFO,04-01-2024,21850,CE,27.8,28.6,25.2,25.65,646300,4737550
02-01-2024 12:50,NIFTY,NFO,04-01-2024,21850,CE,25.55,27.85,24.85,27.8,449000,4689050
02-01-2024 12:55,NIFTY,NFO,04-01-2024,21850,CE,27.8,28.1,24.35,25.45,493500,4662100
02-01-2024 13:00,NIFTY,NFO,04-01-2024,21850,CE,25.8,25.95,21.45,22.5,811500,4654050
02-01-2024 13:05,NIFTY,NFO,04-01-2024,21850,CE,22.4,25,22.4,23.7,608850,4703750
02-01-2024 13:10,NIFTY,NFO,04-01-2024,21850,CE,23.7,24.25,22.25,22.45,413300,4696450
02-01-2024 13:15,NIFTY,NFO,04-01-2024,21850,CE,22.65,24.3,22.55,23.4,334650,4695700
02-01-2024 13:20,NIFTY,NFO,04-01-2024,21850,CE,23.4,23.65,21.6,22.95,547350,4676750
02-01-2024 13:25,NIFTY,NFO,04-01-2024,21850,CE,22.8,23.75,21.85,22.7,328850,4743750
02-01-2024 13:30,NIFTY,NFO,04-01-2024,21850,CE,22.7,26.55,22.6,26.3,669150,4794150
02-01-2024 13:35,NIFTY,NFO,04-01-2024,21850,CE,26.1,27.8,24.45,25,739200,4841150
02-01-2024 13:40,NIFTY,NFO,04-01-2024,21850,CE,24.8,27.35,24.8,25.7,931300,4802700
02-01-2024 13:45,NIFTY,NFO,04-01-2024,21850,CE,25.8,26.65,24.6,26.5,375000,4761300
02-01-2024 13:50,NIFTY,NFO,04-01-2024,21850,CE,26.55,27.4,23.25,25.75,594700,4764300
02-01-2024 13:55,NIFTY,NFO,04-01-2024,21850,CE,25.8,25.85,23.8,24.8,279200,4752500
02-01-2024 14:00,NIFTY,NFO,04-01-2024,21850,CE,24.75,26.6,23.45,25.1,749250,4770400
02-01-2024 14:05,NIFTY,NFO,04-01-2024,21850,CE,24.95,28.7,24.65,28.7,621200,4745000
02-01-2024 14:10,NIFTY,NFO,04-01-2024,21850,CE,29.15,36.8,29.05,33.35,3381650,4695800
02-01-2024 14:15,NIFTY,NFO,04-01-2024,21850,CE,33.45,33.95,24.2,26.25,1994550,4620950
02-01-2024 14:20,NIFTY,NFO,04-01-2024,21850,CE,26.2,29.55,26.2,28.8,849450,4721550
02-01-2024 14:25,NIFTY,NFO,04-01-2024,21850,CE,28.75,30.6,27.05,30.45,790150,4686500
02-01-2024 14:30,NIFTY,NFO,04-01-2024,21850,CE,30.4,33.2,30,32.55,1052200,4715750
02-01-2024 14:35,NIFTY,NFO,04-01-2024,21850,CE,32.5,37.5,30,36.6,1883850,4661850
02-01-2024 14:40,NIFTY,NFO,04-01-2024,21850,CE,36.25,39.9,29.8,31.75,2191300,4634850
02-01-2024 14:45,NIFTY,NFO,04-01-2024,21850,CE,31.75,36.45,30.25,32.55,1285000,4694800
02-01-2024 14:50,NIFTY,NFO,04-01-2024,21850,CE,32.65,33.2,25.7,26.4,1490000,4702900
02-01-2024 14:55,NIFTY,NFO,04-01-2024,21850,CE,26.2,28.9,24.6,25.4,1114050,4697800
02-01-2024 15:00,NIFTY,NFO,04-01-2024,21850,CE,25.4,33.4,25.25,32.05,1795800,4781150
02-01-2024 15:05,NIFTY,NFO,04-01-2024,21850,CE,32.35,32.55,18.6,21.1,2921600,4695550
02-01-2024 15:10,NIFTY,NFO,04-01-2024,21850,CE,20.6,21.3,18.05,21.1,2600700,4611600
02-01-2024 15:15,NIFTY,NFO,04-01-2024,21850,CE,21.4,24.05,21.3,22.55,1953050,4487150
02-01-2024 15:20,NIFTY,NFO,04-01-2024,21850,CE,22.7,23.7,19.35,20.2,1321550,4466750
02-01-2024 15:25,NIFTY,NFO,04-01-2024,21850,CE,20.4,21.15,19,20.05,1456550,4471800
02-01-2024 15:30,NIFTY,NFO,04-01-2024,21850,CE,20,20,19.65,19.65,2950,4471800
03-01-2024 09:15,NIFTY,NFO,04-01-2024,21850,CE,21.1,21.1,11.3,13.85,2569200,3892500
03-01-2024 09:20,NIFTY,NFO,04-01-2024,21850,CE,13.8,14.6,12.25,12.65,2274000,3990200
03-01-2024 09:25,NIFTY,NFO,04-01-2024,21850,CE,12.65,14,11.95,13.25,1950450,4129900
03-01-2024 09:30,NIFTY,NFO,04-01-2024,21850,CE,13.25,14,11.6,11.85,1952350,4132600
03-01-2024 09:35,NIFTY,NFO,04-01-2024,21850,CE,11.9,12.6,10.35,10.75,2636600,4152300
03-01-2024 09:40,NIFTY,NFO,04-01-2024,21850,CE,10.65,10.8,9.25,9.5,2259250,4189100
03-01-2024 09:45,NIFTY,NFO,04-01-2024,21850,CE,9.55,9.9,8.95,9.55,1454450,4237300
03-01-2024 09:50,NIFTY,NFO,04-01-2024,21850,CE,9.55,9.95,9.25,9.65,1086400,4297800
03-01-2024 09:55,NIFTY,NFO,04-01-2024,21850,CE,9.7,10,9.35,9.6,817400,4338350
03-01-2024 10:00,NIFTY,NFO,04-01-2024,21850,CE,9.6,9.7,8.2,9.1,1795800,4349100
03-01-2024 10:05,NIFTY,NFO,04-01-2024,21850,CE,9.15,9.15,8.2,9,1380200,4266450
03-01-2024 10:10,NIFTY,NFO,04-01-2024,21850,CE,8.9,9.55,8.65,9.05,738200,4276150
03-01-2024 10:15,NIFTY,NFO,04-01-2024,21850,CE,9.05,9.3,8.3,8.4,678150,4299150
03-01-2024 10:20,NIFTY,NFO,04-01-2024,21850,CE,8.4,8.55,7.65,8,1570400,4245550
03-01-2024 10:25,NIFTY,NFO,04-01-2024,21850,CE,8,8.35,7.85,8.1,955900,4251750
03-01-2024 10:30,NIFTY,NFO,04-01-2024,21850,CE,8,8.85,7.8,8.65,843200,4250450
03-01-2024 10:35,NIFTY,NFO,04-01-2024,21850,CE,8.6,9.25,8.2,8.4,940500,4261600
03-01-2024 10:40,NIFTY,NFO,04-01-2024,21850,CE,8.45,8.7,7.75,7.75,1052350,4274950
03-01-2024 10:45,NIFTY,NFO,04-01-2024,21850,CE,7.8,8.05,7.5,7.7,1515650,4368550
03-01-2024 10:50,NIFTY,NFO,04-01-2024,21850,CE,7.65,7.8,7.05,7.45,1245500,4385250
03-01-2024 10:55,NIFTY,NFO,04-01-2024,21850,CE,7.4,7.9,7.2,7.25,919400,4452100
03-01-2024 11:00,NIFTY,NFO,04-01-2024,21850,CE,7.25,7.4,6.95,7.2,799150,4483750
03-01-2024 11:05,NIFTY,NFO,04-01-2024,21850,CE,7.15,7.35,6.8,6.95,630300,4506150
03-01-2024 11:10,NIFTY,NFO,04-01-2024,21850,CE,6.95,6.95,6.5,6.55,1156250,4408700
03-01-2024 11:15,NIFTY,NFO,04-01-2024,21850,CE,6.6,6.95,6.2,6.95,1221300,4377600
03-01-2024 11:20,NIFTY,NFO,04-01-2024,21850,CE,6.9,7,6.55,6.8,664800,4402100
03-01-2024 11:25,NIFTY,NFO,04-01-2024,21850,CE,6.75,6.85,6.35,6.45,514850,4410150
03-01-2024 11:30,NIFTY,NFO,04-01-2024,21850,CE,6.45,6.65,6.2,6.25,717350,4377600
03-01-2024 11:35,NIFTY,NFO,04-01-2024,21850,CE,6.3,6.55,6.25,6.35,494800,4365900
03-01-2024 11:40,NIFTY,NFO,04-01-2024,21850,CE,6.35,6.95,6.3,6.85,607600,4537750
03-01-2024 11:45,NIFTY,NFO,04-01-2024,21850,CE,6.85,7.8,6.75,7.6,1349100,4568300
03-01-2024 11:50,NIFTY,NFO,04-01-2024,21850,CE,7.6,7.85,6.8,7,1246650,4582900
03-01-2024 11:55,NIFTY,NFO,04-01-2024,21850,CE,7.05,7.15,6.3,6.45,685800,4535400
03-01-2024 12:00,NIFTY,NFO,04-01-2024,21850,CE,6.4,6.95,6.15,6.4,1166050,4675950
03-01-2024 12:05,NIFTY,NFO,04-01-2024,21850,CE,6.45,6.55,5.8,5.9,1126500,4666950
03-01-2024 12:10,NIFTY,NFO,04-01-2024,21850,CE,5.9,6.7,5.7,6.45,865400,4735200
03-01-2024 12:15,NIFTY,NFO,04-01-2024,21850,CE,6.45,6.45,6.1,6.2,473050,4749400
03-01-2024 12:20,NIFTY,NFO,04-01-2024,21850,CE,6.25,6.3,5.2,5.3,2136800,4728850
03-01-2024 12:25,NIFTY,NFO,04-01-2024,21850,CE,5.35,5.75,5.05,5.25,2779400,4703600
03-01-2024 12:30,NIFTY,NFO,04-01-2024,21850,CE,5.25,5.4,5.05,5.25,1681900,4707200
03-01-2024 12:35,NIFTY,NFO,04-01-2024,21850,CE,5.25,5.5,5.1,5.25,737500,4803150
03-01-2024 12:40,NIFTY,NFO,04-01-2024,21850,CE,5.2,5.25,5,5.05,553450,4852000
03-01-2024 12:45,NIFTY,NFO,04-01-2024,21850,CE,5.05,5.1,4.9,4.95,442850,4852550
03-01-2024 12:50,NIFTY,NFO,04-01-2024,21850,CE,4.95,5.15,4.9,4.95,625350,4775150
03-01-2024 12:55,NIFTY,NFO,04-01-2024,21850,CE,4.85,5.1,4.75,5,524300,4760950
03-01-2024 13:00,NIFTY,NFO,04-01-2024,21850,CE,5,5.35,4.95,5.25,591400,4832700
03-01-2024 13:05,NIFTY,NFO,04-01-2024,21850,CE,5.25,5.3,4.95,5.25,557950,4929850
03-01-2024 13:10,NIFTY,NFO,04-01-2024,21850,CE,5.3,5.55,5.05,5.45,352600,4895950
03-01-2024 13:15,NIFTY,NFO,04-01-2024,21850,CE,5.45,5.6,5.05,5.15,321050,4887850
03-01-2024 13:20,NIFTY,NFO,04-01-2024,21850,CE,5.15,5.35,5.05,5.25,363000,4992700
03-01-2024 13:25,NIFTY,NFO,04-01-2024,21850,CE,5.25,5.3,5.05,5.25,219400,5000700
03-01-2024 13:30,NIFTY,NFO,04-01-2024,21850,CE,5.25,5.3,4.7,5,503650,4999600
03-01-2024 13:35,NIFTY,NFO,04-01-2024,21850,CE,5,5.5,4.9,5.35,693050,5061400
03-01-2024 13:40,NIFTY,NFO,04-01-2024,21850,CE,5.4,5.6,4.85,4.85,850900,4999650
03-01-2024 13:45,NIFTY,NFO,04-01-2024,21850,CE,4.85,4.9,4.4,4.75,618650,5054000
03-01-2024 13:50,NIFTY,NFO,04-01-2024,21850,CE,4.75,4.85,4.35,4.35,676000,5101050
03-01-2024 13:55,NIFTY,NFO,04-01-2024,21850,CE,4.35,4.6,4.05,4.05,1274400,5174050
03-01-2024 14:00,NIFTY,NFO,04-01-2024,21850,CE,4.1,4.4,4.05,4.2,746600,5075650
03-01-2024 14:05,NIFTY,NFO,04-01-2024,21850,CE,4.2,4.75,4.15,4.7,538850,5060250
03-01-2024 14:10,NIFTY,NFO,04-01-2024,21850,CE,4.7,4.75,4.3,4.35,500950,4996000
03-01-2024 14:15,NIFTY,NFO,04-01-2024,21850,CE,4.3,4.5,3.8,3.85,707200,4929300
03-01-2024 14:20,NIFTY,NFO,04-01-2024,21850,CE,3.9,4.05,3.75,3.8,946000,4901500
03-01-2024 14:25,NIFTY,NFO,04-01-2024,21850,CE,3.8,3.9,3.4,3.45,837250,4909150
03-01-2024 14:30,NIFTY,NFO,04-01-2024,21850,CE,3.45,3.6,3.15,3.2,712750,4984800
03-01-2024 14:35,NIFTY,NFO,04-01-2024,21850,CE,3.15,3.2,2.8,3.15,1367950,5088900
03-01-2024 14:40,NIFTY,NFO,04-01-2024,21850,CE,3.2,3.4,3.1,3.15,1005400,5153600
03-01-2024 14:45,NIFTY,NFO,04-01-2024,21850,CE,3.15,3.25,2.85,2.95,842200,5161100
03-01-2024 14:50,NIFTY,NFO,04-01-2024,21850,CE,2.9,3.1,2.75,2.95,1019500,5312700
03-01-2024 14:55,NIFTY,NFO,04-01-2024,21850,CE,3,3.2,2.8,2.95,953700,5295200
03-01-2024 15:00,NIFTY,NFO,04-01-2024,21850,CE,2.95,3,2.3,2.4,2137600,5270300
03-01-2024 15:05,NIFTY,NFO,04-01-2024,21850,CE,2.4,2.5,2,2.1,2777200,5246850
03-01-2024 15:10,NIFTY,NFO,04-01-2024,21850,CE,2.1,2.3,1.85,1.9,2572350,5475600
03-01-2024 15:15,NIFTY,NFO,04-01-2024,21850,CE,1.9,1.95,1.6,1.65,2927300,5795750
03-01-2024 15:20,NIFTY,NFO,04-01-2024,21850,CE,1.65,1.75,1.55,1.7,2091550,5731050
03-01-2024 15:25,NIFTY,NFO,04-01-2024,21850,CE,1.7,1.8,1.5,1.65,2129350,5800650
03-01-2024 15:30,NIFTY,NFO,04-01-2024,21850,CE,1.5,1.5,1.5,1.5,5050,5800650
04-01-2024 09:15,NIFTY,NFO,04-01-2024,21850,CE,1.3,1.65,0.9,0.95,17154400,7528200
04-01-2024 09:20,NIFTY,NFO,04-01-2024,21850,CE,0.9,1.05,0.9,1,10693150,8675200
04-01-2024 09:25,NIFTY,NFO,04-01-2024,21850,CE,1,1.05,0.9,1,9137750,9557350
04-01-2024 09:30,NIFTY,NFO,04-01-2024,21850,CE,1,1,0.8,0.8,5225000,9455100
04-01-2024 09:35,NIFTY,NFO,04-01-2024,21850,CE,0.8,0.9,0.75,0.8,5504100,10001800
04-01-2024 09:40,NIFTY,NFO,04-01-2024,21850,CE,0.8,0.8,0.75,0.75,1230350,10310450
04-01-2024 09:45,NIFTY,NFO,04-01-2024,21850,CE,0.8,0.8,0.7,0.75,1746350,10334700
04-01-2024 09:50,NIFTY,NFO,04-01-2024,21850,CE,0.75,0.75,0.7,0.7,1159550,10291800
04-01-2024 09:55,NIFTY,NFO,04-01-2024,21850,CE,0.7,0.75,0.7,0.7,1033350,10349500
04-01-2024 10:00,NIFTY,NFO,04-01-2024,21850,CE,0.7,0.75,0.7,0.75,1383000,10459900
04-01-2024 10:05,NIFTY,NFO,04-01-2024,21850,CE,0.7,0.8,0.7,0.75,3095900,10775050
04-01-2024 10:10,NIFTY,NFO,04-01-2024,21850,CE,0.7,0.75,0.65,0.7,3548300,11016400
04-01-2024 10:15,NIFTY,NFO,04-01-2024,21850,CE,0.7,0.75,0.65,0.7,2941450,10773050
04-01-2024 10:20,NIFTY,NFO,04-01-2024,21850,CE,0.7,0.75,0.6,0.6,4170000,11022650
04-01-2024 10:25,NIFTY,NFO,04-01-2024,21850,CE,0.65,0.65,0.6,0.6,936000,11149400
04-01-2024 10:30,NIFTY,NFO,04-01-2024,21850,CE,0.65,0.65,0.6,0.65,1048700,11136550
04-01-2024 10:35,NIFTY,NFO,04-01-2024,21850,CE,0.6,0.65,0.55,0.6,2031750,10973250
04-01-2024 10:40,NIFTY,NFO,04-01-2024,21850,CE,0.6,0.7,0.6,0.7,1887950,11296300
04-01-2024 10:45,NIFTY,NFO,04-01-2024,21850,CE,0.7,0.7,0.65,0.65,685700,11343400
04-01-2024 10:50,NIFTY,NFO,04-01-2024,21850,CE,0.65,0.7,0.65,0.7,1531450,12029150
04-01-2024 10:55,NIFTY,NFO,04-01-2024,21850,CE,0.65,0.7,0.65,0.65,659450,11900900
04-01-2024 11:00,NIFTY,NFO,04-01-2024,21850,CE,0.7,0.7,0.65,0.65,601800,12096600
04-01-2024 11:05,NIFTY,NFO,04-01-2024,21850,CE,0.65,0.7,0.65,0.65,1072600,12041000
04-01-2024 11:10,NIFTY,NFO,04-01-2024,21850,CE,0.7,0.75,0.65,0.65,1873650,12171400
04-01-2024 11:15,NIFTY,NFO,04-01-2024,21850,CE,0.7,0.7,0.65,0.65,1060000,12089750
04-01-2024 11:20,NIFTY,NFO,04-01-2024,21850,CE,0.7,0.7,0.65,0.7,740700,12293900
04-01-2024 11:25,NIFTY,NFO,04-01-2024,21850,CE,0.65,0.7,0.6,0.6,1687000,12661750
04-01-2024 11:30,NIFTY,NFO,04-01-2024,21850,CE,0.6,0.65,0.55,0.6,1166450,12883900
04-01-2024 11:35,NIFTY,NFO,04-01-2024,21850,CE,0.6,0.6,0.55,0.55,625450,13044550
04-01-2024 11:40,NIFTY,NFO,04-01-2024,21850,CE,0.55,0.6,0.55,0.55,422850,13188500
04-01-2024 11:45,NIFTY,NFO,04-01-2024,21850,CE,0.6,0.6,0.5,0.5,1372750,13239050
04-01-2024 11:50,NIFTY,NFO,04-01-2024,21850,CE,0.55,0.55,0.5,0.55,457300,13207100
04-01-2024 11:55,NIFTY,NFO,04-01-2024,21850,CE,0.55,0.55,0.5,0.5,579550,12737100
04-01-2024 12:00,NIFTY,NFO,04-01-2024,21850,CE,0.5,0.55,0.5,0.55,352100,12662300
04-01-2024 12:05,NIFTY,NFO,04-01-2024,21850,CE,0.55,0.55,0.5,0.5,425000,12641350
04-01-2024 12:10,NIFTY,NFO,04-01-2024,21850,CE,0.5,0.55,0.5,0.5,385750,12633750
04-01-2024 12:15,NIFTY,NFO,04-01-2024,21850,CE,0.55,0.55,0.5,0.55,319400,12703600
04-01-2024 12:20,NIFTY,NFO,04-01-2024,21850,CE,0.5,0.55,0.45,0.5,2032600,12697150
04-01-2024 12:25,NIFTY,NFO,04-01-2024,21850,CE,0.55,0.55,0.5,0.5,1091450,12648700
04-01-2024 12:30,NIFTY,NFO,04-01-2024,21850,CE,0.55,0.55,0.45,0.45,2231200,13012800
04-01-2024 12:35,NIFTY,NFO,04-01-2024,21850,CE,0.45,0.5,0.45,0.45,736200,12748500
04-01-2024 12:40,NIFTY,NFO,04-01-2024,21850,CE,0.5,0.5,0.45,0.5,649350,12571800
04-01-2024 12:45,NIFTY,NFO,04-01-2024,21850,CE,0.5,0.5,0.4,0.4,2656350,12638450
04-01-2024 12:50,NIFTY,NFO,04-01-2024,21850,CE,0.4,0.45,0.4,0.45,717150,12305850
04-01-2024 12:55,NIFTY,NFO,04-01-2024,21850,CE,0.45,0.45,0.4,0.4,629000,12250250
04-01-2024 13:00,NIFTY,NFO,04-01-2024,21850,CE,0.4,0.45,0.35,0.4,2356900,12272900
04-01-2024 13:05,NIFTY,NFO,04-01-2024,21850,CE,0.4,0.5,0.35,0.5,2264900,13031600
04-01-2024 13:10,NIFTY,NFO,04-01-2024,21850,CE,0.5,0.6,0.45,0.55,2169000,13561800
04-01-2024 13:15,NIFTY,NFO,04-01-2024,21850,CE,0.55,0.6,0.5,0.5,3157850,14008950
04-01-2024 13:20,NIFTY,NFO,04-01-2024,21850,CE,0.5,0.55,0.45,0.45,3680650,13858800
04-01-2024 13:25,NIFTY,NFO,04-01-2024,21850,CE,0.45,0.6,0.45,0.55,1329100,14082450
04-01-2024 13:30,NIFTY,NFO,04-01-2024,21850,CE,0.5,0.55,0.4,0.45,1646950,14184900
04-01-2024 13:35,NIFTY,NFO,04-01-2024,21850,CE,0.45,0.5,0.45,0.5,940200,14212200
04-01-2024 13:40,NIFTY,NFO,04-01-2024,21850,CE,0.5,0.5,0.4,0.45,3563250,15257900
04-01-2024 13:45,NIFTY,NFO,04-01-2024,21850,CE,0.45,0.55,0.45,0.5,2268200,15274300
04-01-2024 13:50,NIFTY,NFO,04-01-2024,21850,CE,0.45,0.5,0.45,0.5,1060000,15705950
04-01-2024 13:55,NIFTY,NFO,04-01-2024,21850,CE,0.45,0.5,0.45,0.5,1699400,16027150
04-01-2024 14:00,NIFTY,NFO,04-01-2024,21850,CE,0.5,0.55,0.45,0.5,3808000,17006150
04-01-2024 14:05,NIFTY,NFO,04-01-2024,21850,CE,0.5,0.5,0.45,0.45,1162150,17444300
04-01-2024 14:10,NIFTY,NFO,04-01-2024,21850,CE,0.45,0.5,0.4,0.4,1755150,17502200
04-01-2024 14:15,NIFTY,NFO,04-01-2024,21850,CE,0.45,0.45,0.3,0.3,3550200,17616700
04-01-2024 14:20,NIFTY,NFO,04-01-2024,21850,CE,0.3,0.35,0.25,0.25,2270100,17214350
04-01-2024 14:25,NIFTY,NFO,04-01-2024,21850,CE,0.3,0.3,0.25,0.3,1216500,17228300
04-01-2024 14:30,NIFTY,NFO,04-01-2024,21850,CE,0.3,0.35,0.25,0.25,2387600,17013100
04-01-2024 14:35,NIFTY,NFO,04-01-2024,21850,CE,0.25,0.3,0.25,0.3,668150,16892200
04-01-2024 14:40,NIFTY,NFO,04-01-2024,21850,CE,0.3,0.3,0.25,0.3,1286550,16816450
04-01-2024 14:45,NIFTY,NFO,04-01-2024,21850,CE,0.25,0.3,0.15,0.2,2469950,16715150
04-01-2024 14:50,NIFTY,NFO,04-01-2024,21850,CE,0.2,0.2,0.1,0.2,2773800,15299600
04-01-2024 14:55,NIFTY,NFO,04-01-2024,21850,CE,0.15,0.2,0.1,0.15,880000,15373850
04-01-2024 15:00,NIFTY,NFO,04-01-2024,21850,CE,0.1,0.15,0.1,0.15,1503050,14987250
04-01-2024 15:05,NIFTY,NFO,04-01-2024,21850,CE,0.15,0.15,0.05,0.1,2119950,14713900
04-01-2024 15:10,NIFTY,NFO,04-01-2024,21850,CE,0.1,0.1,0.05,0.05,1535600,14398150
04-01-2024 15:15,NIFTY,NFO,04-01-2024,21850,CE,0.05,0.1,0.05,0.05,857400,14180050
04-01-2024 15:20,NIFTY,NFO,04-01-2024,21850,CE,0.1,0.1,0.05,0.05,894350,13955050
04-01-2024 15:25,NIFTY,NFO,04-01-2024,21850,CE,0.1,0.1,0.05,0.1,2088000,13681900
29-12-2023 09:15,NIFTY,NFO,04-01-2024,21900,CE,132.1,132.15,90.05,93.95,2407550,2520550
29-12-2023 09:20,NIFTY,NFO,04-01-2024,21900,CE,93.25,102.85,91.9,97.5,1870750,2870750
29-12-2023 09:25,NIFTY,NFO,04-01-2024,21900,CE,97.25,105.8,96.65,104.3,1350050,2931900
29-12-2023 09:30,NIFTY,NFO,04-01-2024,21900,CE,103.7,116.25,101.55,115.75,1842050,2977200
29-12-2023 09:35,NIFTY,NFO,04-01-2024,21900,CE,115.45,118,106.45,107.7,1501200,3082500
29-12-2023 09:40,NIFTY,NFO,04-01-2024,21900,CE,107.45,108,98.65,99.85,1172250,3116150
29-12-2023 09:45,NIFTY,NFO,04-01-2024,21900,CE,99.75,101.9,97.55,99.8,855500,3196000
29-12-2023 09:50,NIFTY,NFO,04-01-2024,21900,CE,99.1,101.1,94.45,99.25,992400,3353850
29-12-2023 09:55,NIFTY,NFO,04-01-2024,21900,CE,98.6,98.8,88,88.7,1312850,3446950
29-12-2023 10:00,NIFTY,NFO,04-01-2024,21900,CE,89,97.45,88.1,93.45,1108900,3487150
29-12-2023 10:05,NIFTY,NFO,04-01-2024,21900,CE,93.5,94,76.35,77.35,1780100,3586000
29-12-2023 10:10,NIFTY,NFO,04-01-2024,21900,CE,77.05,79.45,69.35,69.8,1632050,3791350
29-12-2023 10:15,NIFTY,NFO,04-01-2024,21900,CE,69.8,77.8,68.7,77.2,1420650,3875050
29-12-2023 10:20,NIFTY,NFO,04-01-2024,21900,CE,77.15,86.9,74.35,86.75,1488500,3713300
29-12-2023 10:25,NIFTY,NFO,04-01-2024,21900,CE,86.6,88.6,83.95,86.55,1066450,3716800
29-12-2023 10:30,NIFTY,NFO,04-01-2024,21900,CE,86.5,94.05,85.4,91.85,1484650,3681750
29-12-2023 10:35,NIFTY,NFO,04-01-2024,21900,CE,92,96.3,89.8,94.55,1108300,3708750
29-12-2023 10:40,NIFTY,NFO,04-01-2024,21900,CE,94.5,95.5,91.1,91.7,686100,3748150
29-12-2023 10:45,NIFTY,NFO,04-01-2024,21900,CE,91.55,98.6,88.2,92.35,1234400,3747450
29-12-2023 10:50,NIFTY,NFO,04-01-2024,21900,CE,92.6,95.15,83.55,86.8,904850,3774750
29-12-2023 10:55,NIFTY,NFO,04-01-2024,21900,CE,86.75,90.05,84.8,86.7,788900,3811250
29-12-2023 11:00,NIFTY,NFO,04-01-2024,21900,CE,86.7,87.8,82.35,83.05,623100,3842900
29-12-2023 11:05,NIFTY,NFO,04-01-2024,21900,CE,83.3,84.5,80.25,81.8,789250,3965650
29-12-2023 11:10,NIFTY,NFO,04-01-2024,21900,CE,81.9,86.4,81.35,86.1,493200,3952450
29-12-2023 11:15,NIFTY,NFO,04-01-2024,21900,CE,86.25,92.75,85.2,92.25,1253150,4046800
29-12-2023 11:20,NIFTY,NFO,04-01-2024,21900,CE,91.95,96.3,90.5,95.55,976450,4111850
29-12-2023 11:25,NIFTY,NFO,04-01-2024,21900,CE,95.7,96.8,91.5,95,776400,4088900
29-12-2023 11:30,NIFTY,NFO,04-01-2024,21900,CE,95,97.9,90.75,96.8,827250,4088050
29-12-2023 11:35,NIFTY,NFO,04-01-2024,21900,CE,97.8,100.85,96,96.55,1272050,3871100
29-12-2023 11:40,NIFTY,NFO,04-01-2024,21900,CE,96.5,97.55,90.8,90.8,775900,3885650
29-12-2023 11:45,NIFTY,NFO,04-01-2024,21900,CE,91.75,92.4,88.25,90.15,673200,3934150
29-12-2023 11:50,NIFTY,NFO,04-01-2024,21900,CE,90.3,92.25,89.1,91.6,396350,3950250
29-12-2023 11:55,NIFTY,NFO,04-01-2024,21900,CE,91.55,96.85,91.45,95.4,704600,3986500
29-12-2023 12:00,NIFTY,NFO,04-01-2024,21900,CE,95.5,97.7,91.55,96.2,577500,3976700
29-12-2023 12:05,NIFTY,NFO,04-01-2024,21900,CE,96.2,98.5,93.1,98,479350,4007200
29-12-2023 12:10,NIFTY,NFO,04-01-2024,21900,CE,98.05,99.75,94.6,95.35,637650,3931850
29-12-2023 12:15,NIFTY,NFO,04-01-2024,21900,CE,95.6,101.5,95.6,100.25,729500,3880500
29-12-2023 12:20,NIFTY,NFO,04-01-2024,21900,CE,100.15,105.9,99.5,104.3,1299500,3814900
29-12-2023 12:25,NIFTY,NFO,04-01-2024,21900,CE,104.6,105.45,96.05,96.05,868500,3918550
29-12-2023 12:30,NIFTY,NFO,04-01-2024,21900,CE,96,96.15,88.35,93.05,1174950,3963300
29-12-2023 12:35,NIFTY,NFO,04-01-2024,21900,CE,93.3,93.65,86.6,86.85,638550,3966300
29-12-2023 12:40,NIFTY,NFO,04-01-2024,21900,CE,86.95,89.4,83.15,83.85,871400,3997900
